text,label,language,source
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो http://बैंक-अपडेट.नेट खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न https://सुरक्षित-लगइन.वेब मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ http://बैंक-अपडेट.नेट क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न http://बैंक-अपडेट.नेट मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न http://बैंक-अपडेट.नेट मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको रिपोर्ट तयार छ। कृपया ड्यासबोर्डमा लगइन गरी हेर्नुहोस्।,Safe,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो https://सुरक्षित-लगइन.वेब खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको डेलिभरी ठेगाना अपूर्ण छ। सामान प्राप्त गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो http://बैंक-अपडेट.नेट खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको नेपाल बैंक खाता ब्लक गरिएको छ। तुरुन्तै https://सुरक्षित-लगइन.वेब मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
